ids	count
78c9009e-87ea-4692-941e-21801ead087c_ENSG00000136492.10	4.0
791193ac-d2b1-4dd9-adfc-685dca71ce6f_ENSG00000136492.10	3.0
79379254-1161-46d3-a265-55711a6da473_ENSG00000136492.10	133.0
793ed90b-3d78-4487-9dd4-eb03e168e2de_ENSG00000136492.10	12.0
7947d751-20ff-4752-a590-f79f18186a3c_ENSG00000136492.10	17.0
796ac3dc-7599-414e-b04e-8df36125f77e_ENSG00000136492.10	79.0
797b4393-45de-4587-80f1-d71af73a7c11_ENSG00000136492.10	32.0
798d606b-066d-45c7-990b-4f1455aa15c1_ENSG00000136492.10	5.0
799b0f48-79c8-469a-bf39-2652758ce8ae_ENSG00000185379.21	39.0
79ae23b2-faf2-40a0-bb36-5f317cde1dc9_ENSG00000108384.16	18.0
79b7e8ba-2a23-4c80-9995-4289b1a82328_ENSG00000136492.10	6.0
79e6b74d-0d85-4b77-ae94-112b45f54d7e_ENSG00000136492.10	134.0
79e9ab68-4a89-4ca6-9f86-9f7da73610b1_ENSG00000136492.10	7.0
79ff36f5-8a73-4b2d-b771-65850b2d4706_ENSG00000136492.10	3.0
7a398114-2079-4319-b42e-18d681baf375_ENSG00000136492.10	29.0
7a53f6c7-d5f9-4edd-9388-087973db6479_ENSG00000136492.10	15.0
7a675533-51c4-4d69-8639-cbef892b6523_ENSG00000136492.10	21.0
7a758b7c-dabf-457b-80d7-c954a0447f57_ENSG00000108384.16	21.0
7a83529b-ab18-4e8f-bc78-a929d40fc5a3_ENSG00000136492.10	20.0
7a915d22-68b9-4627-8a4e-59b2e7a80912_ENSG00000136492.10	104.0
7ab51307-98ff-4c37-a8ea-6be54408bfe9_ENSG00000136492.10	26.0
7adfb632-3957-4918-8df0-13f037e128ff_ENSG00000185379.21	322.0
7aeca56f-be39-4e58-a678-3100fc25e378_ENSG00000108384.16	5.0
7b0fad92-b92e-4c00-9f1c-b641d920d8dc_ENSG00000136492.10	10.0
7b47eb99-a246-4754-b126-24d5d5057e88_ENSG00000108384.16	1911.0
7b6c48ab-9948-4850-aefa-602a477429bc_ENSG00000108384.16	20.0
7b964f58-3ee3-4a89-adce-cf9dff3c58bc_ENSG00000108384.16	10.0
7b9fa3fb-2d41-46ea-8fac-0189966f1f9f_ENSG00000136492.10	206.0
7bbec93e-45de-46eb-938b-b2a6fb0f3337_ENSG00000108384.16	30.0
7bc30f61-4902-4db7-b44d-6daaa82a6303_ENSG00000136492.10	4.0
7bc615f4-ee2d-4ece-95a2-a187af824d43_ENSG00000108384.16	15.0
7bcad555-1e89-4144-a2c0-654b362fa9a2_ENSG00000136492.10	220.0
7bf609c9-b71d-4fb1-99bf-771a2eec481e_ENSG00000136492.10	64622.0
7c0252b0-eee8-46f9-aa24-785b43903856_ENSG00000136492.10	8.0
7c0f8696-ee7c-4429-9631-4f99b57b01eb_ENSG00000136492.10	6.0
7c211adb-1299-4f02-9aba-aadeb251e431_ENSG00000136492.10	86.0
7c277f59-44c7-4908-9058-8c264d986621_ENSG00000108384.16	40.0
7c2b5d08-d47b-419b-9bc8-89d2ee0a5422_ENSG00000108384.16	5.0
7c358073-10ff-4054-bffd-59c9102de2ac_ENSG00000108384.16	14.0
7c5ab2f4-7727-4789-9ce2-f0ef9746c67e_ENSG00000108384.16	12.0
7c8389c3-25fc-40b4-93d6-248ddc229b33_ENSG00000136492.10	9.0
7c9c9427-9c5b-45f7-9b86-cfe7a3e4e7f8_ENSG00000136492.10	3.0
7ca00fce-c7fa-4a2a-bd97-f33d2696b8c9_ENSG00000136492.10	23.0
7cc52752-65b8-499b-9893-1573362923ea_ENSG00000108384.16	100.0
7cc8f701-51fb-4fb9-829d-017310e3b8e9_ENSG00000136492.10	6.0
7ccae9da-f32c-4e4f-a298-e56ad5f19e3d_ENSG00000136492.10	7.0
7cdd00a7-f3cc-411e-8c76-4009d35fffcb_ENSG00000136492.10	16.0
7cff1206-af4b-4bee-918d-525d7a4df5e1_ENSG00000136492.10	14.0
7d0c88df-5d7c-47ed-9b95-aae3c6034e9d_ENSG00000136492.10	484.0
7d3838fe-ed6e-4be0-839c-490bf2262646_ENSG00000185379.21	64.0
7d4a9634-4eb5-488e-8676-aad282b64ac0_ENSG00000136492.10	10.0
7d9529fb-e654-4af6-b21d-caac33edf25f_ENSG00000136492.10	20.0
7daa7a26-d757-4ccc-8489-2e07bae09675_ENSG00000136492.10	193.0
7db38c28-ac18-4fdc-b62f-ff9103c30f0a_ENSG00000136492.10	6.0
7dba741d-e2fc-4d2a-bca7-d567eb018142_ENSG00000185379.21	29.0
7dc2ad70-8011-4b41-9aca-9f3e794ed0e7_ENSG00000108384.16	212.0
7e10c763-1890-4c89-b53b-81a48861415a_ENSG00000136492.10	8.0
7e40a299-8316-4fe6-a348-5b6510d26618_ENSG00000136492.10	8.0
7e726929-40c8-40cf-936e-7d9f57ef5431_ENSG00000108384.16	79.0
7e74ddf3-5c23-4d75-a954-207236945068_ENSG00000136492.10	283.0
7e7910be-0a8f-4e3f-b42a-e815ce614e6d_ENSG00000136492.10	4.0
7ea4cf19-2b55-497a-b5aa-736d1e661c7a_ENSG00000136492.10	173.0
7eab0bcc-fb3d-4f1b-9e1f-65869bae0a53_ENSG00000185379.21	212.0
7eb00796-2d51-4a95-b57b-0dfb731c94ef_ENSG00000108384.16	1.0
7eb4be6e-d47f-46cd-a1de-d5c3ff1483e6_ENSG00000108384.16	13.0
7ef2c5ce-fc22-49a8-90c5-0e8a665e1f0e_ENSG00000185379.21	28.0
7f0ebc11-b360-443b-93a7-8e489f801a50_ENSG00000136492.10	15.0
7f0fd6c1-a705-4ce7-8bd0-8bc76e23f82c_ENSG00000136492.10	5.0
7f13b31a-2a62-4c02-b478-abff82d132a4_ENSG00000136492.10	2.0
7f405fdf-8b48-48aa-b47a-2237ec2d4020_ENSG00000108384.16	6.0
7f45d5c9-c1b7-4262-95ed-ac428ecdf00c_ENSG00000136492.10	8.0
7f46b9f9-bbb0-4c61-be88-4364454c8398_ENSG00000136492.10	5.0
7f5f8ab6-0531-47db-bf79-2173ffbd1c40_ENSG00000136492.10	30.0
7f92d243-7b8b-4c02-83c8-a6973cc3549b_ENSG00000136492.10	40.0
7fa87af5-21d2-48e3-b46e-70576b51837a_ENSG00000108384.16	89.0
7fb4aecf-5a33-4b13-9faf-ac288b52fb9c_ENSG00000136492.10	16.0
7fcb5ae5-760a-4c05-b4c5-994ce7d81c8c_ENSG00000136492.10	10.0
7fdf15cd-14e9-4071-9563-5b4f6d8189e1_ENSG00000136492.10	9.0
7fe7a654-c062-4bd0-bf30-6a354f4dac65_ENSG00000136492.10	17.0
7ff1e9b3-f441-44dd-ac0a-be9b3709b988_ENSG00000136492.10	12.0
8046ffde-2f35-4be5-9ad4-27c61bb9f2a5_ENSG00000136492.10	11.0
806e8497-be64-4e31-ae73-0a16ca7e7f4e_ENSG00000108384.16	1532.0
80894feb-a617-4d1b-a9b1-b9b95c4f7da0_ENSG00000136492.10	61.0
80cf51e0-8e1f-4334-ade0-e8a2a6242412_ENSG00000136492.10	7.0
80df562a-9e91-4981-9202-09b9d8c43049_ENSG00000136492.10	5.0
8127746f-4746-4d35-84ed-b231df0b4f4e_ENSG00000136492.10	25.0
8137ea8d-ae55-4c9c-a082-ddef3c91dcfd_ENSG00000108384.16	34.0
813e5a52-6fa9-478d-9132-ac7567179913_ENSG00000136492.10	9.0
813e82ef-39f6-484f-bcde-c052df157afb_ENSG00000136492.10	13.0
8154bcbc-c5e8-471f-b167-2a0b46351a43_ENSG00000136492.10	11.0
81a04994-2452-4eae-80d6-e4db0d69576f_ENSG00000136492.10	24.0
81ee8fb7-0d27-4aad-809a-0472299a9071_ENSG00000136492.10	98.0
81f4f103-9879-4263-81f2-fe5d3cd3774d_ENSG00000136492.10	5.0
82445646-5660-4d68-ba4c-9b2811696d38_ENSG00000108384.16	8.0
82446ca4-ece2-45a6-9836-abf34aa35e75_ENSG00000136492.10	9.0
824c62fc-0f7f-4431-8afb-eef631c4d8b5_ENSG00000136492.10	8.0
82703a17-fc5c-4b70-b4e1-ffba88ae6142_ENSG00000136492.10	7.0
82af0f19-1d16-4025-9d36-a0eed6a91a60_ENSG00000136492.10	17.0
82b3d1ba-59f5-4b36-b626-7493cab854b7_ENSG00000136492.10	22.0
82bc0e4f-f7a7-4011-8aff-a07827dbc913_ENSG00000136492.10	46.0
82fb7d5b-4230-4c3a-b4a9-0fdb73591e47_ENSG00000108384.16	86.0
82fe4e5b-c92c-4766-a744-6be932774c3c_ENSG00000108384.16	32.0
830c130c-8388-409d-8eca-5b23ee505554_ENSG00000185379.21	80.0
830dfb51-62ac-4968-907b-092d1fb9f1b1_ENSG00000136492.10	17.0
831d6f32-6b33-4375-95ff-d58a7c70a4e7_ENSG00000185379.21	37.0
834d4159-ccec-4091-806f-83fa46fbf75f_ENSG00000136492.10	27.0
8371c348-8683-43f8-b247-9c0e2b1df786_ENSG00000136492.10	31.0
8380937f-595f-40b7-a0db-5eeac91949be_ENSG00000136492.10	36.0
839a99a1-4ea9-428b-99b5-5c49b0844bde_ENSG00000108384.16	51.0
83adac32-f67b-4bac-9a66-3f8fbf548035_ENSG00000136492.10	5.0
83e86b1f-1c69-47c5-b99d-ca4633f1665d_ENSG00000136492.10	88.0
840d96b5-8d95-4ed1-8147-6cf9bd1a31ef_ENSG00000136492.10	11.0
8421ae67-a73e-4ff7-9da7-e7c08f50393c_ENSG00000136492.10	7.0
844d47a4-a9be-4ddc-9d70-b05e94e8e3c0_ENSG00000185379.21	31.0
8458dce6-0d46-426c-a7b5-5fd6f3541364_ENSG00000108384.16	36.0
8463e440-10c2-4aed-81b1-ffb1341644b6_ENSG00000136492.10	30.0
8469275a-e17b-416a-94fc-a8b4b14d4d7a_ENSG00000136492.10	12.0
84725bec-d38a-468c-88b2-47549a55d213_ENSG00000108384.16	37.0
8472c66c-8a72-42db-ae76-391db4dd0518_ENSG00000108384.16	8.0
847d7eeb-2e97-4ea8-8a3e-1922ada2e366_ENSG00000136492.10	21.0
8495f5a1-c6db-47b4-8073-7aaccd09ce22_ENSG00000108384.16	15.0
84b11dc5-fa89-46f1-810f-b9629d1aec83_ENSG00000108384.16	22.0
84c2ecb5-f107-463b-80ab-cde931433be5_ENSG00000136492.10	8.0
84cb5d17-8db2-4772-890a-33d90ce90ac3_ENSG00000136492.10	24.0
84e4a85e-8b6d-4401-a4d0-1b54dddee0e3_ENSG00000108384.16	89.0
84f29927-770f-4a59-a877-65212ff82c8c_ENSG00000136492.10	11.0
8535c633-262e-4edc-b985-03fd00033f87_ENSG00000136492.10	14.0
858c4087-cf1b-4814-b745-8b29946798aa_ENSG00000108384.16	622.0
858ebfee-df58-4546-95c6-d97c84bf2862_ENSG00000185379.21	75.0
8596db70-858a-491f-9129-3eb1f3c9a21c_ENSG00000136492.10	39.0
86166455-0510-4262-803f-89dd1cc8d339_ENSG00000136492.10	67.0
86357831-68b9-4832-9d6a-fab0a8490de5_ENSG00000108384.16	252.0
86593556-9174-4648-8f17-c10291656721_ENSG00000136492.10	20.0
866a8011-f5c9-4d18-a775-cb87075c6f51_ENSG00000108384.16	161.0
86ba6ceb-7a5a-44cd-901f-3b2f581e4480_ENSG00000136492.10	280.0
86cdbb14-a920-4860-8730-f2be46272147_ENSG00000136492.10	11.0
86f15a6f-1162-4dc4-95ef-027cfb115025_ENSG00000136492.10	176.0
8703b453-3d4f-408d-8040-b1a29b4ec4c1_ENSG00000108384.16	149.0
87074015-44ea-409b-9396-4379e9521db1_ENSG00000185379.21	22.0
871982ef-a74b-4535-baa8-4b842ef87f94_ENSG00000136492.10	15.0
87217c65-ca0e-46c2-8963-45a18d8a6741_ENSG00000136492.10	17.0
872b6408-e6bc-4a5b-b5a0-35a47336a950_ENSG00000185379.21	34.0
873d15ba-97a2-45df-862b-95d88f7fa0dd_ENSG00000136492.10	18.0
8788a070-da27-46e2-b4fd-8427820666e0_ENSG00000136492.10	122.0
87965fc1-223e-4cf3-987d-611cd93fe347_ENSG00000108384.16	8.0
87b8180c-c909-4d53-8292-e45e58b31cf7_ENSG00000108384.16	13.0
87d2c28d-3fb1-46c0-9db9-f075b2c2c8c5_ENSG00000136492.10	18.0
87f5c45f-3d4b-4220-915e-36da4d93cd49_ENSG00000108384.16	27.0
881e92c6-eeeb-44f5-94f0-ffce42e009df_ENSG00000108384.16	14.0
8861e0f9-7aa0-4367-94a2-5295327107c3_ENSG00000136492.10	60.0
8871d63a-3cbc-41d5-92e0-1c29e11681d6_ENSG00000136492.10	17.0
88739261-c8d7-456c-8f74-bab93431b541_ENSG00000136492.10	18.0
889761a9-0ef8-4389-9f6c-b6b42c7ab19e_ENSG00000136492.10	13.0
88b1477f-43f9-4472-ad91-315e27b7aba2_ENSG00000136492.10	73.0
88ba8ee9-4a65-49d3-9f5f-0fdc392ea677_ENSG00000136492.10	12.0
88d585d0-a968-4c8d-8ec1-b97ac6327eb8_ENSG00000108384.16	60.0
88f4604d-c63e-4e59-bd7e-98fbcc0f41a4_ENSG00000136492.10	5.0
891907a3-63b0-484d-a6a2-8e8bbe1813f5_ENSG00000185379.21	44.0
891bf027-0dcf-497a-8d49-4475ab5b0166_ENSG00000136492.10	10.0
891ce9b4-2dda-444f-a2a8-f1573c789479_ENSG00000108384.16	19.0
892d237f-9a38-48b2-a0fb-05ebe2de24f0_ENSG00000136492.10	36.0
89525c94-b68f-4870-b051-6198440ddf04_ENSG00000136492.10	6.0
89610ada-8b64-43c0-b689-4e63efa57d54_ENSG00000136492.10	17.0
897d0a79-aa98-488a-a5c6-8bb0e91e6700_ENSG00000136492.10	9.0
8981598c-93df-454a-9f51-6da4e12eb0c4_ENSG00000108384.16	19.0
8993790d-950f-4b28-b776-cf8e3bf64343_ENSG00000185379.21	911.0
89e04420-5713-4469-9de5-2225acb89586_ENSG00000136492.10	15.0
8a281430-87ad-4526-ad59-9adc69ddc631_ENSG00000136492.10	3.0
8a8b0c14-c77c-452b-bf6e-9b564401cb1c_ENSG00000108384.16	221.0
8a96392f-ffe7-47c0-ac9e-878a1f9a9293_ENSG00000136492.10	76.0
8aad68c6-d526-4510-a448-cb18b6d62777_ENSG00000108384.16	28.0
8aba408b-bd13-4e89-94c4-31094d352428_ENSG00000136492.10	23.0
8aceb2e8-75a5-479d-bd57-b3d6d2d00f03_ENSG00000136492.10	15.0
8acfbcb2-31af-4a17-a6e2-3c6f324f2862_ENSG00000136492.10	29.0
8afaec4c-6928-4ce6-847a-e32354ecba06_ENSG00000136492.10	8.0
8b0d00c3-e73d-4553-a202-29e848ef2ab5_ENSG00000136492.10	17.0
8b10e8fa-370f-49a2-9b25-9bc153b662ed_ENSG00000136492.10	35.0
8b307b8e-ee16-4773-a95f-11ee489290c4_ENSG00000136492.10	2.0
8b414107-2408-42f5-b387-3001bb47669f_ENSG00000108384.16	18.0
8b7462ec-ea51-4d95-a3c7-118c9204d88b_ENSG00000136492.10	14.0
8b95d2a5-df0a-4e4e-b346-ae0823726551_ENSG00000136492.10	25.0
8b977469-1d66-483e-bc06-9cf14a502093_ENSG00000136492.10	3.0
8bb1835d-e4a9-49f7-85b3-d7fb94de5574_ENSG00000136492.10	11.0
8bc578c7-df30-4289-b6bc-c9aca86e78a7_ENSG00000136492.10	6.0
8bce3f93-f507-41c5-8377-57e4327fe07b_ENSG00000136492.10	16.0
8be18244-7717-4a9d-9874-6862338fac05_ENSG00000108384.16	28.0
8bf01ce8-4c24-47eb-aadc-b5cf24b58f90_ENSG00000136492.10	199.0
8bfc7f88-710b-4ec1-9d00-71f3f97629c9_ENSG00000108384.16	46.0
8c17bead-98ce-43c7-87a1-2c678db38bd7_ENSG00000136492.10	244.0
8c55e302-33f5-4e56-bf7a-67826a82cd53_ENSG00000136492.10	39.0
8c853c08-0d79-4c8d-9eb3-a292c38f238c_ENSG00000136492.10	3.0
8cd7d90b-304c-48ea-b464-009dc415cb36_ENSG00000108384.16	120.0
8ce1e066-0ded-49d1-a407-84d2cde97e0a_ENSG00000108384.16	9.0
8cf1099a-5c88-4f39-9bf0-6b6d22b18ed6_ENSG00000136492.10	93.0
8cfad943-198a-430d-ba08-649ab16c1b1f_ENSG00000136492.10	11.0
8d2615cb-5422-4961-8604-50f57f3eab78_ENSG00000136492.10	10.0
8d2adfb4-624d-4163-80ef-312d410f3784_ENSG00000108384.16	120.0
8d405e22-60ad-445a-861b-e9a46b96fc68_ENSG00000136492.10	4.0
8d41298f-ec37-463d-8973-ff169db5d7bd_ENSG00000136492.10	71.0
8d485db1-604c-4623-ba5b-e078e568789d_ENSG00000136492.10	6.0
8d64c193-e096-4575-a1ad-55c498dc2629_ENSG00000136492.10	11.0
8d8fb272-3257-4510-85b8-65fbdc23a45c_ENSG00000136492.10	10.0
8da71a83-c0e0-43c2-b85c-e42d245f8e99_ENSG00000136492.10	5.0
8dc4f461-4b17-4e1e-8c07-f8380dfe6514_ENSG00000136492.10	19.0
8de1e8bf-580a-4920-9231-ae5e8d23ac19_ENSG00000136492.10	7.0
8df758cd-5467-4ee3-aeb1-c1f44e76b084_ENSG00000108384.16	12.0
8e2fc43d-376b-44e2-9269-916f443291be_ENSG00000136492.10	24.0
8e4820fb-4812-4a4c-aac3-5c8881332ad6_ENSG00000185379.21	319.0
8e8bd72b-344e-444c-8897-be3d7ea8a1a6_ENSG00000136492.10	7.0
8e9b8cb2-a0a2-4f6c-9d0b-9afeae5b05e3_ENSG00000136492.10	14.0
8ecc4ea4-56d2-4ee1-913f-53c9618754a6_ENSG00000108384.16	6.0
8eea9375-1fe5-4b0d-abc4-4ae5f4d118a2_ENSG00000108384.16	7.0
8ef04baa-beb7-44e7-8099-e4b75599a3d1_ENSG00000136492.10	25.0
8ef30036-b05e-4436-b541-035121636bdd_ENSG00000136492.10	46.0
8f09b4c3-8269-4848-9eb6-9c80c802f5fe_ENSG00000136492.10	1.0
8f3b8c25-1af5-4600-82ec-0f2d2c78d4f9_ENSG00000136492.10	15.0
8f70d11b-e96d-40c9-a2a9-4cda94733bf6_ENSG00000136492.10	36.0
8f73e886-8b7f-4aaa-8a77-80f7b9158e68_ENSG00000108384.16	9.0
8f7c7494-1693-496b-9037-017c78cdc1f4_ENSG00000108384.16	1967.0
8f85e91b-6ec2-468f-a394-886f5b270f54_ENSG00000108384.16	9.0
8fa63cae-766c-4583-85f2-b37df9f2153f_ENSG00000108384.16	10.0
8faa7284-1137-4c3d-ad82-fae89d75327a_ENSG00000136492.10	9.0
8fcb3467-0b83-4c7f-a20c-260b419d7463_ENSG00000136492.10	487.0
8fe26471-cc38-47c2-bc25-daae75bc484b_ENSG00000108384.16	51.0
8fe4fa34-2edb-4839-8559-080da5ce7025_ENSG00000108384.16	620.0
900f732a-c8f0-4462-94ff-e819cb966292_ENSG00000136492.10	4.0
9032b9ab-1971-4059-afff-012de10038b0_ENSG00000136492.10	17.0
903da300-cd16-4978-a96c-02725b8e6946_ENSG00000108384.16	47.0
904b95cd-fb67-4dde-a6fa-9568fbe5d0a3_ENSG00000108384.16	57.0
90510015-9c57-42ac-ade4-abb7b47174fb_ENSG00000136492.10	41.0
9057243e-e167-495d-8947-b16683ef82e7_ENSG00000108384.16	35.0
9064903b-304a-49b1-a497-444b049d567a_ENSG00000136492.10	8.0
90879db2-b1b6-4d75-bca1-61ddf0600188_ENSG00000136492.10	13.0
908aa619-4c5d-41c7-8ccb-1f10d44b10c9_ENSG00000136492.10	22.0
90aa87d7-b021-4c02-a843-f3e1d39b4000_ENSG00000136492.10	31.0
90b0da03-1b5f-4ae3-8c66-fa0f8fdba0ff_ENSG00000136492.10	7.0
90f07e39-bbb7-49e3-8383-31b6e2c65e6e_ENSG00000136492.10	27.0
910844f8-ff44-43a4-a251-3decca633d96_ENSG00000136492.10	13.0
9122c60f-e4ea-4bd6-948d-559ce057f95a_ENSG00000136492.10	25.0
912ca4a2-4959-444b-b524-8a2cf3ac9c9c_ENSG00000136492.10	6.0
9132ba2e-43a2-45c1-adf0-e13d7075f703_ENSG00000108384.16	33.0
9186f89f-c30f-4768-8cbc-6ac62f3b21ec_ENSG00000136492.10	32.0
919f2e38-0231-4a82-96da-98ed902ed058_ENSG00000136492.10	12.0
91aaef91-0a9c-4b39-8e25-db7a32dc767c_ENSG00000136492.10	7.0
91e63cfc-8962-4685-a569-b00507a811cf_ENSG00000108384.16	107.0
9213c9f7-e25b-4a34-87fb-a8e912c611e7_ENSG00000136492.10	9.0
92298a6b-327a-4810-b865-8ff1160eb42f-1_ENSG00000136492.10	1353.0
92298a6b-327a-4810-b865-8ff1160eb42f_ENSG00000136492.10	1384.0
92404091-4df1-44a7-a1b0-98b5cfaca2c0_ENSG00000108384.16	94.0
9253c32f-7431-4601-a635-46619c6ce85c_ENSG00000136492.10	60.0
92773bb2-7562-4fdd-a6dd-ff933737c43d_ENSG00000136492.10	15.0
927ba1d9-51f9-42cf-8127-7d868eb93c04_ENSG00000108384.16	14.0
92b20659-231b-451a-bc84-a060e3c186ae_ENSG00000136492.10	8.0
92c4d5bb-dddc-4e22-8f15-11b119888583_ENSG00000185379.21	3648.0
92d12ee8-e443-437f-9515-23f2e43c72d8_ENSG00000108384.16	330.0
92d9ac33-be61-49bd-a74a-016ecdfbbdcb_ENSG00000136492.10	1344.0
92f69e49-c00b-4ed5-9c2b-4153e597a416_ENSG00000136492.10	39.0
93033c3f-daaf-4428-b81a-116098fb10b3_ENSG00000108384.16	25.0
9315dc7e-8066-48b8-ac1e-976151a3f7ef_ENSG00000136492.10	16.0
931f5073-7ad5-418a-87b3-49cbf258ab81_ENSG00000136492.10	5040.0
937310c0-6711-4731-87df-c075500a86c3_ENSG00000136492.10	41.0
93806741-ffa9-45d0-b63b-fde363879d83_ENSG00000108384.16	58.0
93a0328a-404a-4304-bf18-0b9590003812_ENSG00000108384.16	372.0
93d07c98-9267-4273-a424-9a1b25f05215_ENSG00000136492.10	21.0
9407c2dd-774e-4260-b09b-d9b7bd4cbe45_ENSG00000136492.10	1.0
94176b72-8aff-4137-8305-45c91e750d2e_ENSG00000136492.10	25.0
94266649-85fd-4f7b-b685-2aa7cd191706_ENSG00000136492.10	19.0
9473bfde-e70f-4fca-aa29-33479a8262c3_ENSG00000136492.10	12.0
9477277b-6c1b-4c66-88ca-f36b8b660923_ENSG00000108384.16	49.0
94b25f4a-2e99-44e8-9e88-963488bfa3d3_ENSG00000136492.10	44.0
94cf8c9d-4428-4b94-a00d-a241c119e9ad_ENSG00000108384.16	8.0
94e6ffdd-34b9-4a50-b6bb-d07ce3881468_ENSG00000136492.10	29.0
9522a954-a6ae-4384-b169-21eb5a8600ff_ENSG00000136492.10	20.0
9545e18e-8f7d-4625-9242-927478db2138_ENSG00000136492.10	11.0
955876c6-a1fb-47a9-a69b-0b9bbabc28a6_ENSG00000136492.10	30.0
9567dfe3-4cfc-4738-8452-0ceb64571b72_ENSG00000108384.16	751.0
958051b5-bc83-48ad-8ae7-5e9cb21899c9_ENSG00000108384.16	5.0
9583a7c7-60e3-4450-be3f-63b8750db419_ENSG00000136492.10	8.0
959807f3-a548-43ae-8ebb-1fb94fe8b3ba_ENSG00000136492.10	8.0
959d777d-c183-4e17-aa35-323e3ed3bb38_ENSG00000108384.16	15.0
95a004ce-4e18-43a8-ac43-871c5eee15aa_ENSG00000108384.16	15.0
95b15273-527d-4ed8-91ea-54c3d5142e40_ENSG00000136492.10	475.0
95b42d1a-0274-497c-8745-1cd67dc919ca_ENSG00000136492.10	13.0
95bc6f57-3e64-4f66-81c8-9e3cef433832_ENSG00000185379.21	49.0
95c691dc-98e1-4d27-8e51-6174bce9bda8_ENSG00000108384.16	55.0
95dfd4a6-3118-405e-b6f1-ac3f5e57a798_ENSG00000185379.21	190.0
95e2afa6-d12b-41db-91f3-8966405e8c7d_ENSG00000185379.21	48.0
95e34678-306b-4d9e-bbaa-12bc7778a9b4_ENSG00000136492.10	69.0
95ea57d8-d135-44e4-aced-e3daec32bafa_ENSG00000136492.10	36.0
95eaea25-a0f4-459c-94e9-96247e4a60aa_ENSG00000136492.10	33.0
960764a8-551c-4533-9604-cf7b5886d5e0_ENSG00000108384.16	398.0
960caf75-591e-4e1d-9243-4f3f76eb0663_ENSG00000136492.10	21.0
9610daa9-b2c5-40ec-847f-7a3e6128a276_ENSG00000136492.10	9.0
963c574a-c9d0-44d4-ab5e-4aea940d0848_ENSG00000136492.10	39.0
969059c7-a852-43af-8c45-f02267f8e248_ENSG00000108384.16	16.0
96b22a7a-09e5-4357-bf60-4a46bc749039_ENSG00000108384.16	47.0
96e2be1b-6caf-42b3-9871-6aef3a0b1e56_ENSG00000185379.21	9992.0
96e723db-fdc7-40f0-8629-a844a339562c_ENSG00000136492.10	5.0
96f0aa4f-1ab1-4255-a816-b5e36bd3555d_ENSG00000136492.10	67.0
971a1e14-64c8-4971-9501-604690ac9927_ENSG00000136492.10	8.0
9770437a-065d-4703-908f-0b45e84d2c30_ENSG00000108384.16	46.0
978267a9-6fc0-4cf1-937e-09b33ff68a76_ENSG00000136492.10	17.0
97b05781-8f6f-4dac-bd1e-dc9dc2a5c5d1_ENSG00000136492.10	46.0
97c29e08-4307-48db-a8ad-75330e136ce6_ENSG00000136492.10	19.0
97f77aa5-910b-4a30-b818-17097779f9b2_ENSG00000108384.16	7.0
97f843e3-bc48-43af-82e7-968b5a14588d_ENSG00000136492.10	18.0
981c3466-5309-4040-b212-22a9337d809c_ENSG00000136492.10	18.0
982af27b-62c3-458c-9830-ba6876820682_ENSG00000108384.16	20.0
98470501-ceb0-41db-bda3-35ede8dfcd12_ENSG00000136492.10	2307.0
984cd1d4-cdad-444d-b331-e7efd1947ffb_ENSG00000185379.21	183.0
986e4be4-e04c-4e42-bcb6-3d080024c648_ENSG00000136492.10	6.0
9886448b-27f6-4c6d-aa38-a9f67b62db00_ENSG00000185379.21	533.0
98927c8b-29a9-4eaf-93bb-d1f2ef8bc48c_ENSG00000136492.10	16.0
98cf733f-deb5-4594-a391-fd36cacee7ef_ENSG00000108384.16	147.0
98ec4870-57d6-4861-9b85-7da7dbbeac16_ENSG00000136492.10	11.0
98ed92e0-1476-45b3-83af-2b994be15fd8_ENSG00000108384.16	12.0
98fbbf3b-4988-447b-81d8-d278898670ee_ENSG00000136492.10	3.0
99184984-d149-4329-b16d-87202079e5b1_ENSG00000108384.16	29.0
991d7e99-ffe8-4f7d-b64e-1f0f73e92ae1_ENSG00000108384.16	4.0
992f4174-18f0-4e0a-9986-8d45107d1d26_ENSG00000136492.10	16.0
99345160-ee26-4185-b181-193d25677957_ENSG00000136492.10	23.0
99603d01-aafb-4420-8265-dfaf58b6cb11_ENSG00000108384.16	145.0
998e0f78-2f86-4297-9bf1-f58a6287fb59_ENSG00000136492.10	70.0
99d47067-6b21-4518-88e0-7e44d189b656_ENSG00000136492.10	6.0
99d95878-15b8-4fd3-a70c-c437a92c92ac_ENSG00000136492.10	24.0
99fb25aa-9c1e-4871-aca6-03590433edee_ENSG00000108384.16	849.0
9a0ce000-0994-46b1-9a76-c712a5caf762_ENSG00000136492.10	34.0
9a1afbad-15b1-4f62-acbd-1e711ee70e9f_ENSG00000136492.10	7.0
9a249bdb-dacc-481d-8aec-e9eb5fedd720_ENSG00000185379.21	48.0
9a76153e-3e31-435d-bfaa-76cee7b2cd34_ENSG00000136492.10	321.0
9a97e1c8-57e6-4215-9408-51c11df1a390_ENSG00000136492.10	437.0
9ae0a2e9-da8f-4b13-9a35-afbd96f52d7f_ENSG00000136492.10	46.0
9b0f062d-a88a-4392-840f-cb44e32e1cc0_ENSG00000136492.10	56.0
9b40cd00-4949-4c44-af80-b77aeee81f92_ENSG00000108384.16	344.0
9b4fc802-b4e2-4e7d-bca1-691047da230e_ENSG00000108384.16	37.0
